NAME,EMAIL,GENDER,Area,latitude,longitude,,Art-Watercolor Painting,Art-Pastel Painting,Art-Pencil Drawing,Art-Charcoal Drawing,Art-Ink Illustration,Art-Woodcut Printing,Art-Linocut Printing,Art-Etching,Art-Calligraphy,Art-Ceramics,Art-Textile Arts,,Music-Bollywood,Music-Devotional,Music-Indian Classical,Music-Hindustani,Music-Carnatic,Music-Regional Music,Music-Punjabi,Music-Tamil,Music-Telugu,Music-Bengali,Music-Marathi,Music-Kannada,Music-Gujarati,Music-Pop,Music-Hip-Hop and Rap,Music-Electronic,Music-Folk,Music-Sufi and Ghazal,Music-Classical Fusion,Music-New Releases,Music-Bollywood Classics,Music-Mood-Based Playlists,Music-Artist Radio
Amira Bali,amirabali@gmail.com,Female,Marathahalli,12.94056375,77.70259479,,0,0,0,0,0,0,0,0,0,0,0,,0.826297209,-0.291533047,-0.061539223,-0.513539836,-0.598810539,0.186093476,0.072727533,0.60346105,0.256685294,0.190146263,-0.152109012,-0.257799421,0.496430269,1.047763446,0.338898537,2.186176164,0.404242142,-0.043728199,-0.794514962,0.185583409,0.097196481,0.735905205,0.36864331
Trisha Hans,trishahans@gmail.com,Male,Krishnarajapura,12.99639589,77.69683735,,0,0,0,0,0,0,0,0,0,0,0,,0.36476219,-0.663059036,0.822744286,0.109613641,0.350400922,0.773091135,1.011791682,1.683200401,1.145426609,-0.536343213,-0.760951048,-0.343135067,0.826294736,-0.318004741,-0.324773801,0.766619028,0.968773803,0.476912647,0.222020963,2.012543609,0.769886419,-0.27172138,0.345293777
Eva Bora,evabora@gmail.com,Female,Indiranagar,12.98782876,77.61199781,,0,0,0,0,0,0,0,0,0,0,0,,1.544342026,1.393063236,1.546078002,1.50250339,0.426724622,1.891693339,2.287807828,1.69084613,1.45666068,3.546683024,3.919004114,1.00925565,1.768885259,3.669538782,2.34733437,2.350402565,2.222092194,2.015369207,3.535142333,2.054253858,2.247875013,2.299892957,1.72424158
Raghav Bhat,raghavbhat@gmail.com,Female,HSR Layout,12.86980432,77.65125084,,0,0,0,0,0,0,0,0,0,0,0,,-0.350580615,1.12564055,0.381438157,0.715218792,-0.235812294,0.591585985,-0.33660625,0.825966183,0.783629602,0.745472443,0.074303609,-0.900195471,1.760388771,-0.03555485,0.316922169,0.264514608,0.597473755,0.812733381,0.402067152,1.341425715,-0.529408998,-0.358687059,0.999876677
Vivaan Chad,vivaanchad@outlook.com,Male,Marathahalli,12.96534382,77.67877933,,0,0,0,0,0,0,0,0,0,0,0,,0.36233415,0.710692435,1.397918665,1.11133736,1.452933354,0.950549053,0.531211131,0.66562993,0.397656531,-0.367038635,0.787693472,0.983401064,-0.063624079,-0.136261143,-0.942743371,-1.037032037,1.268707566,1.170363772,1.645305379,0.83653842,1.016063432,0.369209914,0.831207407
Yakshit Dar,yakshitdar@gmail.com,Female,JP Nagar,12.90371032,77.57307965,,0,0,0,0,0,0,0,0,0,0,0,,-1.960504506,-1.324016857,-1.144185241,-1.401615063,-1.810978551,-3.027513495,-1.156752215,-2.413779029,-1.500926407,-2.87225251,-1.65217822,-1.744711465,-2.939157574,-2.575833029,-0.871435056,-1.133882875,-2.268244578,-1.641571816,-1.603986008,-1.353256971,-2.006566399,-1.988524512,-1.815175195
Jivika Sane,jivikasane@gmail.com,Female,Marathahalli,12.94289132,77.72904496,,0,0,0,0,0,0,0,0,0,0,0,,1.123528805,2.329787754,1.256800017,1.302584029,0.950559347,0.097697347,-0.919451062,-0.187736385,-0.206590603,0.432891112,-0.751525314,0.598931203,-0.07589511,0.028905613,-1.31468257,-0.155360356,-0.203591469,1.21806264,0.891181286,0.398879662,1.343514732,0.829872178,1.150411531
Manikya Brar,manikyabrar@yahoo.com,Female,HSR Layout,12.93401143,77.6660904,,0,0,0,0,0,0,0,0,0,0,0,,-0.449516564,-0.07972516,-1.156928591,-0.91942283,-0.293586677,0.351023543,0.224606239,-0.164952963,0.491883677,0.911599203,0.884148616,-0.456025229,-0.276496801,0.920805985,0.945818741,1.113716779,-0.496023696,-0.712387527,-0.724239746,0.247528999,-0.036437936,-0.351317818,0.629895271
Nakul Halder,nakulhalder@gmail.com,Male,HSR Layout,12.91580329,77.62249609,,0,0,0,0,0,0,0,0,0,0,0,,-0.568704879,-0.730848129,-0.4733982,-1.257326802,1.079928426,1.100297643,0.836890951,0.117799024,0.526628979,1.369138651,1.619115745,1.359481429,0.793744101,0.770227814,0.27070706,0.981881971,0.053358126,0.226101024,0.210816843,0.496813087,-0.126496671,0.774229349,0.39064398
Krish Mangat,krishmangat@gmail.com,Female,JP Nagar,12.88643648,77.57923109,,0,0,0,0,0,0,0,0,0,0,0,,-0.526612144,-0.661615741,-1.696715813,-1.321916801,-0.407019536,-0.974635283,0.174528575,-0.232206549,-0.228303674,-0.691197103,0.364144981,0.202336209,-1.341508146,-0.672972751,-0.781081766,0.84926149,-1.317753467,-0.603703973,-0.709799258,0.396640256,0.333165375,-0.407349237,-0.990933072
Rohan Varty,rohanvarty@outlook.com,Male,JP Nagar,12.87703498,77.57283101,,0,0,0,0,0,0,0,0,0,0,0,,1.824303999,1.296719065,0.658053526,1.379369702,0.344158972,0.648651491,0.821901264,-0.088527236,0.870687119,0.772014124,1.14102951,-0.205248338,0.048651305,1.541017197,1.5941143,1.68881034,0.457594024,1.097213503,0.68859839,1.839613393,0.934530734,1.680195134,1.268382316
Krish Vig,krishvig@gmail.com,Female,Koramangala,12.93060004,77.6483123,,0,0,0,0,0,0,0,0,0,0,0,,0.105762094,-1.021343714,-0.898194001,-0.919656567,-0.545519091,-0.849135582,-0.169829521,1.216328762,0.908882885,-1.541128273,-0.165191286,0.362625741,-1.818725994,0.697326397,1.037523498,1.630924444,-1.277604944,-1.007886025,-0.542797507,0.728664645,-0.778885925,-0.125805161,-0.766266902
Rasha Sarna,rashasarna@gmail.com,Female,Koramangala,12.90277025,77.5929678,,0,0,0,0,0,0,0,0,0,0,0,,0.212866217,0.43351246,-0.877970691,0.092132511,0.931019165,-0.010551405,0.042250666,0.402352437,0.800162791,-1.04743272,-0.153327543,1.592613694,-0.092742501,-0.476694096,0.050932792,-0.332731939,-0.431606161,0.40518309,0.456164071,0.495116089,0.225582144,-0.562974493,0.092958226
Kismat Sen,kismatsen@gmail.com,Male,Sarjapur,12.85024216,77.77281808,,0,0,0,0,0,0,0,0,0,0,0,,-0.033895961,1.157337138,0.586810354,1.46696009,1.839609359,1.148535618,0.613281646,1.24371153,1.042200872,0.525058249,0.9408774,0.42509942,-0.324991915,0.316799658,1.138446557,-0.092438592,0.461227232,0.285696643,0.411565283,0.561574503,0.508032333,0.637686335,0.163627139
Nitara Suri,nitarasuri@gmail.com,Male,Krishnarajapura,13.04481555,77.67714325,,0,0,0,0,0,0,0,0,0,0,0,,-0.738128323,-0.054913494,0.776317743,0.376512853,0.040295326,-0.533560236,-0.100250107,-0.763847103,-0.190296073,-1.3757032,-0.37165157,-0.76444667,-0.468244199,-1.389877055,-1.085240246,-1.194732256,-0.785343601,-0.236459987,-0.109658188,-0.719770704,-1.394658069,-1.091147279,-0.734133859
Yuvraj  Ramakrishnan,yuvrajramakrishnan@outlook.com,Male,JP Nagar,12.86445548,77.55169128,,0,0,0,0,0,0,0,0,0,0,0,,-0.074666947,-0.2689174,-0.048468435,0.348516024,-1.082017472,-1.116496941,-0.037952533,-0.622191352,-0.922501352,-1.479773821,-0.66507506,-0.755101063,0.005399811,0.299593124,0.112880501,0.955303328,-1.582025132,0.047219595,-0.156090865,0.19450086,-0.341129452,0.228011666,0.719146504
Lavanya Date,lavanyadate@gmail.com,Female,JP Nagar,12.89059189,77.62293823,,0,0,0,0,0,0,0,0,0,0,0,,-1.410261215,0.456659535,-0.467500223,-0.20708133,-0.12084104,-0.371651541,-1.741478449,-1.043807863,-0.736874491,-0.387820431,0.058963382,-0.104976538,0.430013242,-1.422514734,0.109500922,-0.934010401,-0.01087765,-0.31266666,-0.159470438,-0.852330474,-0.666918181,-0.688497102,-1.170113676
Sumer Dara,sumerdara@gmail.com,Male,Krishnarajapura,13.0193735,77.6915411,,0,0,0,0,0,0,0,0,0,0,0,,-0.468279449,-1.369609148,-0.957676987,-0.933661412,-0.698523956,-1.562227255,-1.371325087,-1.229803607,-0.734329666,-1.069540045,-2.038942543,-0.371150336,-0.373019055,0.285376599,1.027175944,0.022365843,-2.043687875,-0.775657574,-0.965980619,-0.234804316,-0.910319916,-0.803101181,-0.988772053
Yashvi Salvi,yashvisalvi@gmail.com,Male,JP Nagar,12.91270395,77.56741505,,0,0,0,0,0,0,0,0,0,0,0,,0.337558098,0.588119,-0.145324889,0.556224924,-0.488874681,-0.579065193,0.028652945,-1.045958414,-0.97032245,0.37461613,0.59555691,-0.791832135,0.459826414,-0.669389826,-0.631929132,-0.554551352,-0.03477651,0.118440007,-0.009102292,-0.147656359,-0.457776567,-0.645201698,-0.984695187
Khushi Ravel,khushiravel@outlook.com,Male,Sarjapur,12.85772803,77.80933031,,0,0,0,0,0,0,0,0,0,0,0,,-1.872702007,-1.812681173,-0.435672882,-1.361301507,-1.244088529,-1.766661347,-1.188137834,-1.86438657,-1.481703367,-0.117251749,-0.616106463,-1.833577284,-0.73041537,0.208617059,0.003484326,-0.076373432,-1.204500026,-1.680757609,-0.857263296,-0.804239044,-1.733770516,-0.917637904,-0.967348522
Anahi Yohannan,anahiyohannan@yahoo.com,Female,JP Nagar,12.86341491,77.58730567,,0,0,0,0,0,0,0,0,0,0,0,,0.574980034,-0.770361057,-0.568898195,0.132359864,-1.007898569,-0.025371944,0.4824753,0.468581906,-0.039640507,-1.575584953,0.735511649,-0.531284794,-2.36770874,1.541485311,1.232986159,1.59400469,-0.411999436,-0.311459923,-0.654359324,1.030078556,0.925121723,0.689993115,0.818966072
Siya Choudhry,siyachoudhry@gmail.com,Female,HSR Layout,12.92156766,77.63645761,,0,0,0,0,0,0,0,0,0,0,0,,1.247709135,1.668884422,1.422363105,1.141874534,1.472789939,1.100700047,1.111058866,1.19954097,0.81103545,-0.291211516,-0.687396919,0.543681136,0.11982129,-0.068683192,-0.001899838,-0.524677329,0.668247388,1.180394535,0.728074689,-0.026879131,1.352483503,0.666362466,0.737041885
Jiya Gade,jiyagade@gmail.com,Male,JP Nagar,12.87391618,77.60787517,,0,0,0,0,0,0,0,0,0,0,0,,-0.531409448,-0.920606272,-1.824248773,-2.215059674,-0.370094999,-1.778522623,-0.580657624,-0.612064062,-0.765029732,-1.724309188,-1.515205359,-0.287636938,-0.82527747,0.1624965,0.349555077,-0.236225894,-1.639405477,-0.516487332,-0.502911847,0.404799257,0.555154191,-0.656361265,-0.446567439
Tiya Koshy,tiyakoshy@outlook.com,Female,JP Nagar,12.87364793,77.56786601,,0,0,0,0,0,0,0,0,0,0,0,,-1.567580965,-0.513573898,-0.417436652,0.101039075,0.021874491,-0.588899796,-0.16792295,0.029916693,-0.517136777,-0.852426993,-0.779952327,-0.415337061,-1.53645086,-0.49378799,0.799576156,0.892568652,0.01032366,-0.052602478,-0.296112776,-0.112950907,-0.088911179,0.333680066,0.327838337
Shayak Soni,shayaksoni@outlook.com,Female,Krishnarajapura,13.01716121,77.68109377,,0,0,0,0,0,0,0,0,0,0,0,,-1.053976329,0.257523792,2.587735544,0.53033092,1.574247459,0.78423971,-0.857011221,1.72156384,1.556840644,0.150517757,-0.062969788,0.974312987,-0.116963663,0.625200273,0.384973899,0.693213024,1.098880573,1.157607606,1.163927108,1.177184789,1.299000587,1.118729841,1.246907498
Saanvi Dhar,saanvidhar@gmail.com,Female,Krishnarajapura,13.02787978,77.67723971,,0,0,0,0,0,0,0,0,0,0,0,,-0.360957332,-0.520354276,-0.982759848,-1.012676014,-1.216348698,-1.046718012,-0.358595471,-0.368116684,-0.249775011,-1.380588736,-0.776967798,0.814048918,-0.4556913,-0.994287011,-0.510170786,-0.586200621,-1.550244733,-0.104682341,-0.609338094,-0.036407536,0.038049515,-0.538349552,-1.095532628
Lagan Brar,laganbrar@gmail.com,Female,Sarjapur,12.86183864,77.76863464,,0,0,0,0,0,0,0,0,0,0,0,,1.164019303,-0.391588036,-0.60199662,-0.59029804,0.689949052,0.523469703,1.5292327,1.738143271,0.713396238,0.323703675,-0.341248177,0.410088534,-0.682045081,1.445988202,1.319005458,0.423312066,-0.384347363,-0.179841081,0.531665571,0.591306557,0.569554871,-0.041278154,-0.092531043
Pihu Roy,pihuroy@outlook.com,Male,Sarjapur,12.86205658,77.80178174,,0,0,0,0,0,0,0,0,0,0,0,,-0.346019338,-0.09180481,0.189324786,-0.72676417,-0.001484267,-0.690972005,-1.890883479,-0.570588994,-0.775425759,0.493142212,1.578287336,1.044011097,-0.97716219,0.898945539,-0.062157037,-0.29977469,-0.234515097,0.030211257,0.351638594,-0.71997642,-0.583587782,0.066674559,-0.064091644
Jayan Agarwal,jayanagarwal@outlook.com,Female,Koramangala,12.94594915,77.61900842,,0,0,0,0,0,0,0,0,0,0,0,,0.459057813,1.352381927,-0.133778246,0.670595306,0.960265826,0.144705268,-0.043341728,0.532623892,-0.337542251,0.256440049,-0.711344684,-1.06009789,0.270928498,0.023780168,0.835160828,0.662567661,0.379144887,0.110540449,-0.224008191,0.865370107,-0.391002937,0.582800009,0.414474909
Tejas Sani,tejassani@gmail.com,Male,Varthur,12.90855962,77.7455927,,0,0,0,0,0,0,0,0,0,0,0,,0.415406713,0.895862404,1.133261456,0.546458302,0.540571219,-0.243072894,0.027990673,0.295322045,-0.785648024,-0.625756479,0.315090493,0.236429586,-0.322293741,-0.881212697,-0.824848383,-0.859955344,0.051211627,1.083936384,0.383009947,0.52593065,0.927722295,-0.219511118,0.218372774
Ryan Tara,ryantara@gmail.com,Male,Koramangala,12.91965759,77.60923609,,0,0,0,0,0,0,0,0,0,0,0,,1.293421644,0.745290956,0.735956278,1.423091403,1.050911925,1.293156705,1.32413227,0.516709759,1.260312609,0.553481758,0.086573298,1.061693101,0.411950349,0.327621838,0.196464865,0.523604894,1.363674679,0.91254761,1.109633522,0.011717541,0.575767782,0.622912321,1.558715406
Kimaya Trivedi,kimayatrivedi@yahoo.com,Male,Marathahalli,12.95738938,77.70741716,,0,0,0,0,0,0,0,0,0,0,0,,-1.060947268,-0.473721496,-0.09902545,-1.089326859,-0.088155266,-0.631416422,-0.214107613,-1.161548738,-1.37073435,0.029866645,-0.492585657,-1.969643962,-0.576816705,-1.80391366,-1.498620243,-1.785225628,-0.811558541,-1.197348158,-1.843191895,-2.040048688,-1.886468993,-1.775001047,-1.968598607
Mishti Balan,mishtibalan@gmail.com,Female,HSR Layout,12.9357232,77.6427579,,0,0,0,0,0,0,0,0,0,0,0,,0.211032198,-0.671604055,0.491350584,-0.32923356,0.78373855,0.728381085,-0.273503098,0.139265827,0.045137981,0.748653388,0.681404325,-0.331529656,0.683727535,1.615361625,-0.031090039,0.781755346,1.254737425,0.114481784,0.100787085,-0.866209611,-0.056172119,1.034763202,-0.002878157
Manikya Sura,manikyasura@gmail.com,Female,JP Nagar,12.90858598,77.58635447,,0,0,0,0,0,0,0,0,0,0,0,,-1.132927624,-0.078050699,-0.154900975,-1.041982239,0.289203722,-1.868402605,-2.322014059,-0.973499757,0.119491705,-3.29128007,-2.815197132,-0.539988909,-2.64395002,-1.813718101,-2.318110701,-2.349003942,-1.769306407,-1.451613011,-1.010742291,-2.153014852,-2.030714591,-1.262804008,-2.091942837
Kanav Bansal,kanavbansal@yahoo.com,Female,JP Nagar,12.9202057,77.59580378,,0,0,0,0,0,0,0,0,0,0,0,,-1.094965686,0.092695986,-1.320613512,-1.266869545,0.027658085,-1.162839229,-0.909656094,0.791126823,-0.903717423,-0.913130709,-0.232723308,-1.044299958,-0.638202506,-1.177027346,-0.270009577,0.081211765,-0.128004038,-0.125016589,-0.898211519,-0.341939728,-1.375813566,-0.978823459,-0.898543665
Divyansh Ganesan,divyanshganesan@yahoo.com,Female,HSR Layout,12.92972626,77.64433241,,0,0,0,0,0,0,0,0,0,0,0,,-0.434578482,0.332646191,-1.88601971,-0.624680793,-0.578298758,-0.932723275,-0.322354332,-1.161249659,-0.203036585,-0.877873761,-1.224405088,0.450375137,-0.361480618,-0.119576773,-0.436482985,-0.256979604,-1.410972222,-0.647100846,-0.049961326,-0.940237636,-0.282360867,0.089457563,-0.499795735
Saira Suresh,sairasuresh@gmail.com,Female,Koramangala,12.95057562,77.64212196,,0,0,0,0,0,0,0,0,0,0,0,,2.116192552,1.200126884,2.095085889,1.755891655,0.292388687,0.061576039,0.896283987,-0.036452769,-0.238024768,0.762084084,0.161353239,0.21581564,-0.580896619,0.005841488,0.216070131,-0.152249708,1.362614678,1.205027829,1.211749963,0.356328048,0.573540562,0.430887842,0.827197338
Riya Handa,riyahanda@outlook.com,Male,HSR Layout,12.90695348,77.65157136,,0,0,0,0,0,0,0,0,0,0,0,,-0.200030308,-1.018338833,-1.346703439,-0.750898915,-0.585107189,-0.739338868,-0.758742566,-0.850496479,-1.220941202,-1.409164221,-1.348331652,0.866197031,-0.586564255,-1.291876453,-1.409227802,-0.933543871,-0.724779503,-0.805554809,-1.424156373,-2.507909051,-1.185060383,-0.78602241,-0.85288392
Samar Chakraborty,samarchakraborty@outlook.com,Female,Marathahalli,12.97618439,77.68779322,,0,0,0,0,0,0,0,0,0,0,0,,-0.90941519,0.430245944,-0.648249328,-0.567627862,-0.725762528,-0.255099603,-0.538185876,-0.480196268,0.41951854,0.028737878,0.33888025,0.051453475,1.103283538,-0.328250815,0.663370045,-0.022614655,-0.078320698,-0.198981733,-0.376391716,-0.385742825,-1.04894754,-0.715488832,0.048688699
Tanya Luthra,tanyaluthra@gmail.com,Male,JP Nagar,12.886958,77.57897997,,0,0,0,0,0,0,0,0,0,0,0,,-0.814610247,-0.795576932,-1.407355881,-1.166040175,-0.777210394,-1.75169242,-0.515189711,-0.40585284,-0.654745209,-0.483046586,0.274919652,0.077964745,-1.22182659,-1.437626529,-1.473384216,-0.521819696,-1.316093849,-1.662962981,-1.169702723,-0.742183118,-1.247498475,-0.861115763,-1.410611809
Zeeshan Garde,zeeshangarde@yahoo.com,Female,Koramangala,12.93880682,77.62734726,,0,0,0,0,0,0,0,0,0,0,0,,-0.243435147,-0.879288969,-1.480793431,-1.432773154,-0.117092126,-0.297604171,0.589507209,-0.64672215,-0.873299011,-0.869960183,0.627912803,1.153456485,-1.978218127,-0.810447828,-1.95235343,-0.217238004,-1.840258531,-2.285072571,-0.759833177,-1.070071141,-0.538309862,-0.370736707,-1.045653164
Misha Barad,mishabarad@outlook.com,Male,Sarjapur,12.87619525,77.83161373,,0,0,0,0,0,0,0,0,0,0,0,,-0.190787631,-0.217039898,-0.512634769,0.9077791,-0.693825579,-0.386251492,-0.757255865,-0.807157455,-1.862726797,-0.213749877,0.26646568,-0.577043678,-0.152678381,-0.392787155,-1.79374829,-0.557964921,-0.125044978,0.271241713,-0.067470972,-0.956045392,-0.424083031,-0.26984749,-0.346019184
Ryan Swamy,ryanswamy@gmail.com,Male,JP Nagar,12.89086013,77.56980336,,0,0,0,0,0,0,0,0,0,0,0,,-1.040301398,-1.212141469,-2.835749682,-2.499432706,-0.584454087,-0.663609045,0.154635716,-0.513494514,-0.257053662,-0.670666267,-1.37645643,0.106984077,-0.474534861,-0.610280129,0.271571968,-0.274869339,-1.742350399,-1.360498108,-1.713083027,-0.421770088,-0.197633968,-0.611275724,-0.766958683
Baiju Wagle,baijuwagle@gmail.com,Male,JP Nagar,12.8847182,77.5382693,,0,0,0,0,0,0,0,0,0,0,0,,0.317709536,0.440746422,0.734541622,0.723209499,0.96740182,0.201671696,0.351916853,0.14709392,0.254735249,0.127127455,0.264435822,-0.087121759,-0.103088475,-0.088320163,-0.273520138,0.077447411,0.541275195,0.732952371,0.342101866,0.255244346,0.162840318,0.337401032,0.42050978
Nitara Majumdar,nitaramajumdar@outlook.com,Female,HSR Layout,12.91573555,77.64756937,,0,0,0,0,0,0,0,0,0,0,0,,1.13796211,-0.519064826,0.676897492,0.586124792,-0.174083888,-0.056013023,0.96602507,-0.640439942,-0.230551272,-1.081109444,-0.791437645,1.039695267,0.399177051,-0.317115259,-1.03024828,-0.399031389,0.350626849,0.678477939,0.595253439,-0.476983345,0.560398564,0.917734426,0.601946876
Gokul Bawa,gokulbawa@gmail.com,Female,Koramangala,12.91163314,77.62144533,,0,0,0,0,0,0,0,0,0,0,0,,0.843392203,0.385115146,1.02454542,0.905356079,0.790577928,1.232831028,0.698075158,0.862794499,1.233697043,0.855887211,1.193130422,1.053720401,0.400093119,0.895026726,0.584193944,0.996917952,1.077163239,1.436776042,1.060546065,0.737563257,1.27010407,1.345030763,0.782511365
Mahika Dar,mahikadar@gmail.com,Female,Krishnarajapura,13.00774359,77.68312249,,0,0,0,0,0,0,0,0,0,0,0,,-0.706532946,-0.435705998,-0.730130761,-1.153944578,-1.872688259,0.057688035,0.536340164,0.313508519,-0.088930144,0.758988308,0.857098507,-1.051361168,0.074631475,0.338695649,0.731540946,2.007769761,0.501699743,-0.213869025,-0.699625331,0.856317085,0.248995846,0.98442572,0.505616753
Farhan Khurana,farhankhurana@gmail.com,Male,Marathahalli,12.95006687,77.68958233,,0,0,0,0,0,0,0,0,0,0,0,,-0.39005702,0.797408081,0.893396259,0.042246875,-0.334170259,-0.165136881,0.497171056,0.987272477,1.058822371,-0.339470505,-1.225657284,-0.307328385,0.948040599,-0.888736128,-1.175926518,0.365004866,0.181784722,0.983280196,0.503320163,1.543071058,0.947576356,0.829035279,0.28565058
Nakul Dua,nakuldua@gmail.com,Male,Indiranagar,12.95395344,77.61769275,,0,0,0,0,0,0,0,0,0,0,0,,1.848721128,0.240343243,-1.328133516,-0.090053374,-2.327118924,-0.473976185,1.138801232,-0.559351522,-0.797805341,0.751626682,0.538375116,-1.076655465,1.169319826,1.173880844,2.133180988,1.714593125,-0.395339962,-0.498584964,-0.866274087,-0.538739044,-0.416337492,-0.149621511,-0.173807695
Riya Biswas,riyabiswas@gmail.com,Male,Indiranagar,12.95847016,77.61547036,,0,0,0,0,0,0,0,0,0,0,0,,-0.035525255,0.688976549,-0.150745375,0.012260703,0.962844277,1.119456702,1.029299999,1.137961883,0.896906244,0.14231307,0.986956858,0.939072172,0.46439069,0.518158472,1.557809332,0.603659684,1.467765218,0.590072285,0.808813406,0.605667782,0.825871412,0.744536009,0.971026793
Pihu Devi,pihudevi@gmail.com,Female,JP Nagar,12.88017261,77.60320661,,0,0,0,0,0,0,0,0,0,0,0,,-0.02653549,0.412870407,0.718915337,1.303135826,0.822047853,0.864572177,-0.090707381,0.459225522,0.265823784,0.598928334,0.05307174,-0.223031544,0.428118674,0.356830235,0.08644573,-0.545304096,1.341063497,0.866098051,0.852011195,-0.248616497,-0.049815805,0.181621272,-0.105853566
Armaan Bhattacharyya,armaanbhattacharyya@yahoo.com,Female,Koramangala,12.9595543,77.63911076,,0,0,0,0,0,0,0,0,0,0,0,,-0.097724231,1.447474318,0.65440281,1.006197521,3.063015854,0.621736604,-0.335431089,0.874014621,1.352572462,-0.317963301,-0.082587346,2.144291834,0.13999339,-0.579155925,-0.820661951,-0.762340766,0.153635975,0.149378708,0.7366956,-0.656246649,0.6519234,-0.112189369,-0.430495672
Biju Kamdar,bijukamdar@gmail.com,Male,Marathahalli,12.98341283,77.7333127,,0,0,0,0,0,0,0,0,0,0,0,,1.650424879,1.274919658,0.284842201,0.71381109,0.564698864,0.107568464,1.294953408,-0.07085306,0.548289326,-0.42702901,-0.237457417,1.674263159,0.090894342,0.291845119,-0.016527505,0.167915985,0.48575668,1.549337832,1.371062064,1.029636321,1.677611359,1.652127486,1.42552352
Shlok Walia,shlokwalia@gmail.com,Female,Koramangala,12.94927644,77.63656437,,0,0,0,0,0,0,0,0,0,0,0,,0.38279752,1.084388237,1.908716961,1.799685396,1.614986496,0.366409902,-1.249914608,0.464144808,0.352485418,-0.722798601,-0.76431502,0.268841135,0.04000215,0.19826616,0.733715948,-0.309944656,0.421133958,0.876322973,0.636335558,-0.394125994,0.273460436,0.065989749,1.190366312
Miraya Kant,mirayakant@gmail.com,Male,Koramangala,12.95811166,77.64590861,,0,0,0,0,0,0,0,0,0,0,0,,-1.127627687,-0.062369641,-0.024747667,-0.477059064,-0.28346934,-0.79173239,-2.563330566,-0.469378837,0.034090633,-1.02234386,-1.095061488,-1.08489992,0.111296498,-0.033594223,-0.56964659,-0.197605068,-0.90489949,-0.745973295,-0.899798889,-0.809873756,-1.582179143,-0.862245357,-1.31759132
